"title","noise_denom","n","true_beta_range","noise_coef","sd","alpha","location"
"diff_hist_beta20384.png","1","100","-20,20","0.5","8","1","mean"
"diff_hist_beta20385.png","1","100","-20,20","0.5","9","0.01","median"
"diff_hist_beta20386.png","1","100","-20,20","0.5","9","0.01","mean"
"diff_hist_beta20387.png","1","100","-20,20","0.5","9","0.1","median"
"diff_hist_beta20388.png","1","100","-20,20","0.5","9","0.1","mean"
"diff_hist_beta20389.png","1","100","-20,20","0.5","9","0.5","median"
"diff_hist_beta20390.png","1","100","-20,20","0.5","9","0.5","mean"
"diff_hist_beta20391.png","1","100","-20,20","0.5","9","1","median"
"diff_hist_beta20392.png","1","100","-20,20","0.5","9","1","mean"
"diff_hist_beta20393.png","1","100","-20,20","0.5","10","0.01","median"
"diff_hist_beta20394.png","1","100","-20,20","0.5","10","0.01","mean"
"diff_hist_beta20395.png","1","100","-20,20","0.5","10","0.1","median"
"diff_hist_beta20396.png","1","100","-20,20","0.5","10","0.1","mean"
"diff_hist_beta20397.png","1","100","-20,20","0.5","10","0.5","median"
"diff_hist_beta20398.png","1","100","-20,20","0.5","10","0.5","mean"
"diff_hist_beta20399.png","1","100","-20,20","0.5","10","1","median"
"diff_hist_beta20400.png","1","100","-20,20","0.5","10","1","mean"
"diff_hist_beta20401.png","1","100","-20,20","0.5","11","0.01","median"
"diff_hist_beta20402.png","1","100","-20,20","0.5","11","0.01","mean"
"diff_hist_beta20403.png","1","100","-20,20","0.5","11","0.1","median"
"diff_hist_beta20404.png","1","100","-20,20","0.5","11","0.1","mean"
"diff_hist_beta20405.png","1","100","-20,20","0.5","11","0.5","median"
"diff_hist_beta20406.png","1","100","-20,20","0.5","11","0.5","mean"
"diff_hist_beta20407.png","1","100","-20,20","0.5","11","1","median"
"diff_hist_beta20408.png","1","100","-20,20","0.5","11","1","mean"
"diff_hist_beta20409.png","1","100","-20,20","0.5","12","0.01","median"
"diff_hist_beta20410.png","1","100","-20,20","0.5","12","0.01","mean"
"diff_hist_beta20411.png","1","100","-20,20","0.5","12","0.1","median"
"diff_hist_beta20412.png","1","100","-20,20","0.5","12","0.1","mean"
"diff_hist_beta20413.png","1","100","-20,20","0.5","12","0.5","median"
"diff_hist_beta20414.png","1","100","-20,20","0.5","12","0.5","mean"
"diff_hist_beta20415.png","1","100","-20,20","0.5","12","1","median"
"diff_hist_beta20416.png","1","100","-20,20","0.5","12","1","mean"
"diff_hist_beta20417.png","1","100","-20,20","0.5","13","0.01","median"
"diff_hist_beta20418.png","1","100","-20,20","0.5","13","0.01","mean"
"diff_hist_beta20419.png","1","100","-20,20","0.5","13","0.1","median"
"diff_hist_beta20420.png","1","100","-20,20","0.5","13","0.1","mean"
"diff_hist_beta20421.png","1","100","-20,20","0.5","13","0.5","median"
"diff_hist_beta20422.png","1","100","-20,20","0.5","13","0.5","mean"
"diff_hist_beta20423.png","1","100","-20,20","0.5","13","1","median"
"diff_hist_beta20424.png","1","100","-20,20","0.5","13","1","mean"
"diff_hist_beta20425.png","1","100","-20,20","0.5","14","0.01","median"
"diff_hist_beta20426.png","1","100","-20,20","0.5","14","0.01","mean"
"diff_hist_beta20427.png","1","100","-20,20","0.5","14","0.1","median"
"diff_hist_beta20428.png","1","100","-20,20","0.5","14","0.1","mean"
"diff_hist_beta20429.png","1","100","-20,20","0.5","14","0.5","median"
"diff_hist_beta20430.png","1","100","-20,20","0.5","14","0.5","mean"
"diff_hist_beta20431.png","1","100","-20,20","0.5","14","1","median"
"diff_hist_beta20432.png","1","100","-20,20","0.5","14","1","mean"
"diff_hist_beta20433.png","1","100","-20,20","0.5","15","0.01","median"
"diff_hist_beta20434.png","1","100","-20,20","0.5","15","0.01","mean"
"diff_hist_beta20435.png","1","100","-20,20","0.5","15","0.1","median"
"diff_hist_beta20436.png","1","100","-20,20","0.5","15","0.1","mean"
"diff_hist_beta20437.png","1","100","-20,20","0.5","15","0.5","median"
"diff_hist_beta20438.png","1","100","-20,20","0.5","15","0.5","mean"
"diff_hist_beta20439.png","1","100","-20,20","0.5","15","1","median"
"diff_hist_beta20440.png","1","100","-20,20","0.5","15","1","mean"
"diff_hist_beta20441.png","1","100","-20,20","0.5","16","0.01","median"
"diff_hist_beta20442.png","1","100","-20,20","0.5","16","0.01","mean"
"diff_hist_beta20443.png","1","100","-20,20","0.5","16","0.1","median"
"diff_hist_beta20444.png","1","100","-20,20","0.5","16","0.1","mean"
"diff_hist_beta20445.png","1","100","-20,20","0.5","16","0.5","median"
"diff_hist_beta20446.png","1","100","-20,20","0.5","16","0.5","mean"
"diff_hist_beta20447.png","1","100","-20,20","0.5","16","1","median"
"diff_hist_beta20448.png","1","100","-20,20","0.5","16","1","mean"
"diff_hist_beta20449.png","1","100","-20,20","0.5","17","0.01","median"
"diff_hist_beta20450.png","1","100","-20,20","0.5","17","0.01","mean"
"diff_hist_beta20451.png","1","100","-20,20","0.5","17","0.1","median"
"diff_hist_beta20452.png","1","100","-20,20","0.5","17","0.1","mean"
"diff_hist_beta20453.png","1","100","-20,20","0.5","17","0.5","median"
"diff_hist_beta20454.png","1","100","-20,20","0.5","17","0.5","mean"
"diff_hist_beta20455.png","1","100","-20,20","0.5","17","1","median"
"diff_hist_beta20456.png","1","100","-20,20","0.5","17","1","mean"
"diff_hist_beta20457.png","1","100","-20,20","0.5","18","0.01","median"
"diff_hist_beta20458.png","1","100","-20,20","0.5","18","0.01","mean"
"diff_hist_beta20459.png","1","100","-20,20","0.5","18","0.1","median"
"diff_hist_beta20460.png","1","100","-20,20","0.5","18","0.1","mean"
"diff_hist_beta20461.png","1","100","-20,20","0.5","18","0.5","median"
"diff_hist_beta20462.png","1","100","-20,20","0.5","18","0.5","mean"
"diff_hist_beta20463.png","1","100","-20,20","0.5","18","1","median"
"diff_hist_beta20464.png","1","100","-20,20","0.5","18","1","mean"
"diff_hist_beta20465.png","1","100","-20,20","0.5","19","0.01","median"
"diff_hist_beta20466.png","1","100","-20,20","0.5","19","0.01","mean"
"diff_hist_beta20467.png","1","100","-20,20","0.5","19","0.1","median"
"diff_hist_beta20468.png","1","100","-20,20","0.5","19","0.1","mean"
"diff_hist_beta20469.png","1","100","-20,20","0.5","19","0.5","median"
"diff_hist_beta20470.png","1","100","-20,20","0.5","19","0.5","mean"
"diff_hist_beta20471.png","1","100","-20,20","0.5","19","1","median"
"diff_hist_beta20472.png","1","100","-20,20","0.5","19","1","mean"
"diff_hist_beta20473.png","1","100","-20,20","0.5","20","0.01","median"
"diff_hist_beta20474.png","1","100","-20,20","0.5","20","0.01","mean"
"diff_hist_beta20475.png","1","100","-20,20","0.5","20","0.1","median"
"diff_hist_beta20476.png","1","100","-20,20","0.5","20","0.1","mean"
"diff_hist_beta20477.png","1","100","-20,20","0.5","20","0.5","median"
"diff_hist_beta20478.png","1","100","-20,20","0.5","20","0.5","mean"
"diff_hist_beta20479.png","1","100","-20,20","0.5","20","1","median"
"diff_hist_beta20480.png","1","100","-20,20","0.5","20","1","mean"
"diff_hist_beta20481.png","1","100","-20,20","1","1","0.01","median"
"diff_hist_beta20482.png","1","100","-20,20","1","1","0.01","mean"
"diff_hist_beta20483.png","1","100","-20,20","1","1","0.1","median"
"diff_hist_beta20484.png","1","100","-20,20","1","1","0.1","mean"
"diff_hist_beta20485.png","1","100","-20,20","1","1","0.5","median"
"diff_hist_beta20486.png","1","100","-20,20","1","1","0.5","mean"
"diff_hist_beta20487.png","1","100","-20,20","1","1","1","median"
"diff_hist_beta20488.png","1","100","-20,20","1","1","1","mean"
"diff_hist_beta20489.png","1","100","-20,20","1","2","0.01","median"
"diff_hist_beta20490.png","1","100","-20,20","1","2","0.01","mean"
"diff_hist_beta20491.png","1","100","-20,20","1","2","0.1","median"
"diff_hist_beta20492.png","1","100","-20,20","1","2","0.1","mean"
"diff_hist_beta20493.png","1","100","-20,20","1","2","0.5","median"
"diff_hist_beta20494.png","1","100","-20,20","1","2","0.5","mean"
"diff_hist_beta20495.png","1","100","-20,20","1","2","1","median"
"diff_hist_beta20496.png","1","100","-20,20","1","2","1","mean"
"diff_hist_beta20497.png","1","100","-20,20","1","3","0.01","median"
"diff_hist_beta20498.png","1","100","-20,20","1","3","0.01","mean"
"diff_hist_beta20499.png","1","100","-20,20","1","3","0.1","median"
"diff_hist_beta20500.png","1","100","-20,20","1","3","0.1","mean"
"diff_hist_beta20501.png","1","100","-20,20","1","3","0.5","median"
"diff_hist_beta20502.png","1","100","-20,20","1","3","0.5","mean"
"diff_hist_beta20503.png","1","100","-20,20","1","3","1","median"
"diff_hist_beta20504.png","1","100","-20,20","1","3","1","mean"
"diff_hist_beta20505.png","1","100","-20,20","1","4","0.01","median"
"diff_hist_beta20506.png","1","100","-20,20","1","4","0.01","mean"
"diff_hist_beta20507.png","1","100","-20,20","1","4","0.1","median"
"diff_hist_beta20508.png","1","100","-20,20","1","4","0.1","mean"
"diff_hist_beta20509.png","1","100","-20,20","1","4","0.5","median"
"diff_hist_beta20510.png","1","100","-20,20","1","4","0.5","mean"
"diff_hist_beta20511.png","1","100","-20,20","1","4","1","median"
"diff_hist_beta20512.png","1","100","-20,20","1","4","1","mean"
"diff_hist_beta20513.png","1","100","-20,20","1","5","0.01","median"
"diff_hist_beta20514.png","1","100","-20,20","1","5","0.01","mean"
"diff_hist_beta20515.png","1","100","-20,20","1","5","0.1","median"
"diff_hist_beta20516.png","1","100","-20,20","1","5","0.1","mean"
"diff_hist_beta20517.png","1","100","-20,20","1","5","0.5","median"
"diff_hist_beta20518.png","1","100","-20,20","1","5","0.5","mean"
"diff_hist_beta20519.png","1","100","-20,20","1","5","1","median"
"diff_hist_beta20520.png","1","100","-20,20","1","5","1","mean"
"diff_hist_beta20521.png","1","100","-20,20","1","6","0.01","median"
"diff_hist_beta20522.png","1","100","-20,20","1","6","0.01","mean"
"diff_hist_beta20523.png","1","100","-20,20","1","6","0.1","median"
"diff_hist_beta20524.png","1","100","-20,20","1","6","0.1","mean"
"diff_hist_beta20525.png","1","100","-20,20","1","6","0.5","median"
"diff_hist_beta20526.png","1","100","-20,20","1","6","0.5","mean"
"diff_hist_beta20527.png","1","100","-20,20","1","6","1","median"
"diff_hist_beta20528.png","1","100","-20,20","1","6","1","mean"
"diff_hist_beta20529.png","1","100","-20,20","1","7","0.01","median"
"diff_hist_beta20530.png","1","100","-20,20","1","7","0.01","mean"
"diff_hist_beta20531.png","1","100","-20,20","1","7","0.1","median"
"diff_hist_beta20532.png","1","100","-20,20","1","7","0.1","mean"
"diff_hist_beta20533.png","1","100","-20,20","1","7","0.5","median"
"diff_hist_beta20534.png","1","100","-20,20","1","7","0.5","mean"
"diff_hist_beta20535.png","1","100","-20,20","1","7","1","median"
"diff_hist_beta20536.png","1","100","-20,20","1","7","1","mean"
"diff_hist_beta20537.png","1","100","-20,20","1","8","0.01","median"
"diff_hist_beta20538.png","1","100","-20,20","1","8","0.01","mean"
"diff_hist_beta20539.png","1","100","-20,20","1","8","0.1","median"
"diff_hist_beta20540.png","1","100","-20,20","1","8","0.1","mean"
"diff_hist_beta20541.png","1","100","-20,20","1","8","0.5","median"
"diff_hist_beta20542.png","1","100","-20,20","1","8","0.5","mean"
"diff_hist_beta20543.png","1","100","-20,20","1","8","1","median"
"diff_hist_beta20544.png","1","100","-20,20","1","8","1","mean"
"diff_hist_beta20545.png","1","100","-20,20","1","9","0.01","median"
"diff_hist_beta20546.png","1","100","-20,20","1","9","0.01","mean"
"diff_hist_beta20547.png","1","100","-20,20","1","9","0.1","median"
"diff_hist_beta20548.png","1","100","-20,20","1","9","0.1","mean"
"diff_hist_beta20549.png","1","100","-20,20","1","9","0.5","median"
"diff_hist_beta20550.png","1","100","-20,20","1","9","0.5","mean"
"diff_hist_beta20551.png","1","100","-20,20","1","9","1","median"
"diff_hist_beta20552.png","1","100","-20,20","1","9","1","mean"
"diff_hist_beta20553.png","1","100","-20,20","1","10","0.01","median"
"diff_hist_beta20554.png","1","100","-20,20","1","10","0.01","mean"
"diff_hist_beta20555.png","1","100","-20,20","1","10","0.1","median"
"diff_hist_beta20556.png","1","100","-20,20","1","10","0.1","mean"
"diff_hist_beta20557.png","1","100","-20,20","1","10","0.5","median"
"diff_hist_beta20558.png","1","100","-20,20","1","10","0.5","mean"
"diff_hist_beta20559.png","1","100","-20,20","1","10","1","median"
"diff_hist_beta20560.png","1","100","-20,20","1","10","1","mean"
"diff_hist_beta20561.png","1","100","-20,20","1","11","0.01","median"
"diff_hist_beta20562.png","1","100","-20,20","1","11","0.01","mean"
"diff_hist_beta20563.png","1","100","-20,20","1","11","0.1","median"
"diff_hist_beta20564.png","1","100","-20,20","1","11","0.1","mean"
"diff_hist_beta20565.png","1","100","-20,20","1","11","0.5","median"
"diff_hist_beta20566.png","1","100","-20,20","1","11","0.5","mean"
"diff_hist_beta20567.png","1","100","-20,20","1","11","1","median"
"diff_hist_beta20568.png","1","100","-20,20","1","11","1","mean"
"diff_hist_beta20569.png","1","100","-20,20","1","12","0.01","median"
"diff_hist_beta20570.png","1","100","-20,20","1","12","0.01","mean"
"diff_hist_beta20571.png","1","100","-20,20","1","12","0.1","median"
"diff_hist_beta20572.png","1","100","-20,20","1","12","0.1","mean"
"diff_hist_beta20573.png","1","100","-20,20","1","12","0.5","median"
"diff_hist_beta20574.png","1","100","-20,20","1","12","0.5","mean"
"diff_hist_beta20575.png","1","100","-20,20","1","12","1","median"
"diff_hist_beta20576.png","1","100","-20,20","1","12","1","mean"
"diff_hist_beta20577.png","1","100","-20,20","1","13","0.01","median"
"diff_hist_beta20578.png","1","100","-20,20","1","13","0.01","mean"
"diff_hist_beta20579.png","1","100","-20,20","1","13","0.1","median"
"diff_hist_beta20580.png","1","100","-20,20","1","13","0.1","mean"
"diff_hist_beta20581.png","1","100","-20,20","1","13","0.5","median"
"diff_hist_beta20582.png","1","100","-20,20","1","13","0.5","mean"
"diff_hist_beta20583.png","1","100","-20,20","1","13","1","median"
"diff_hist_beta20584.png","1","100","-20,20","1","13","1","mean"
"diff_hist_beta20585.png","1","100","-20,20","1","14","0.01","median"
"diff_hist_beta20586.png","1","100","-20,20","1","14","0.01","mean"
"diff_hist_beta20587.png","1","100","-20,20","1","14","0.1","median"
"diff_hist_beta20588.png","1","100","-20,20","1","14","0.1","mean"
"diff_hist_beta20589.png","1","100","-20,20","1","14","0.5","median"
"diff_hist_beta20590.png","1","100","-20,20","1","14","0.5","mean"
"diff_hist_beta20591.png","1","100","-20,20","1","14","1","median"
"diff_hist_beta20592.png","1","100","-20,20","1","14","1","mean"
"diff_hist_beta20593.png","1","100","-20,20","1","15","0.01","median"
"diff_hist_beta20594.png","1","100","-20,20","1","15","0.01","mean"
"diff_hist_beta20595.png","1","100","-20,20","1","15","0.1","median"
"diff_hist_beta20596.png","1","100","-20,20","1","15","0.1","mean"
"diff_hist_beta20597.png","1","100","-20,20","1","15","0.5","median"
"diff_hist_beta20598.png","1","100","-20,20","1","15","0.5","mean"
"diff_hist_beta20599.png","1","100","-20,20","1","15","1","median"
"diff_hist_beta20600.png","1","100","-20,20","1","15","1","mean"
"diff_hist_beta20601.png","1","100","-20,20","1","16","0.01","median"
"diff_hist_beta20602.png","1","100","-20,20","1","16","0.01","mean"
"diff_hist_beta20603.png","1","100","-20,20","1","16","0.1","median"
"diff_hist_beta20604.png","1","100","-20,20","1","16","0.1","mean"
"diff_hist_beta20605.png","1","100","-20,20","1","16","0.5","median"
"diff_hist_beta20606.png","1","100","-20,20","1","16","0.5","mean"
"diff_hist_beta20607.png","1","100","-20,20","1","16","1","median"
"diff_hist_beta20608.png","1","100","-20,20","1","16","1","mean"
"diff_hist_beta20609.png","1","100","-20,20","1","17","0.01","median"
"diff_hist_beta20610.png","1","100","-20,20","1","17","0.01","mean"
"diff_hist_beta20611.png","1","100","-20,20","1","17","0.1","median"
"diff_hist_beta20612.png","1","100","-20,20","1","17","0.1","mean"
"diff_hist_beta20613.png","1","100","-20,20","1","17","0.5","median"
"diff_hist_beta20614.png","1","100","-20,20","1","17","0.5","mean"
"diff_hist_beta20615.png","1","100","-20,20","1","17","1","median"
"diff_hist_beta20616.png","1","100","-20,20","1","17","1","mean"
"diff_hist_beta20617.png","1","100","-20,20","1","18","0.01","median"
"diff_hist_beta20618.png","1","100","-20,20","1","18","0.01","mean"
"diff_hist_beta20619.png","1","100","-20,20","1","18","0.1","median"
"diff_hist_beta20620.png","1","100","-20,20","1","18","0.1","mean"
"diff_hist_beta20621.png","1","100","-20,20","1","18","0.5","median"
"diff_hist_beta20622.png","1","100","-20,20","1","18","0.5","mean"
"diff_hist_beta20623.png","1","100","-20,20","1","18","1","median"
"diff_hist_beta20624.png","1","100","-20,20","1","18","1","mean"
"diff_hist_beta20625.png","1","100","-20,20","1","19","0.01","median"
"diff_hist_beta20626.png","1","100","-20,20","1","19","0.01","mean"
"diff_hist_beta20627.png","1","100","-20,20","1","19","0.1","median"
"diff_hist_beta20628.png","1","100","-20,20","1","19","0.1","mean"
"diff_hist_beta20629.png","1","100","-20,20","1","19","0.5","median"
"diff_hist_beta20630.png","1","100","-20,20","1","19","0.5","mean"
"diff_hist_beta20631.png","1","100","-20,20","1","19","1","median"
"diff_hist_beta20632.png","1","100","-20,20","1","19","1","mean"
"diff_hist_beta20633.png","1","100","-20,20","1","20","0.01","median"
"diff_hist_beta20634.png","1","100","-20,20","1","20","0.01","mean"
"diff_hist_beta20635.png","1","100","-20,20","1","20","0.1","median"
"diff_hist_beta20636.png","1","100","-20,20","1","20","0.1","mean"
"diff_hist_beta20637.png","1","100","-20,20","1","20","0.5","median"
"diff_hist_beta20638.png","1","100","-20,20","1","20","0.5","mean"
"diff_hist_beta20639.png","1","100","-20,20","1","20","1","median"
"diff_hist_beta20640.png","1","100","-20,20","1","20","1","mean"
"diff_hist_beta20641.png","1","200","-20,20","0.05","1","0.01","median"
"diff_hist_beta20642.png","1","200","-20,20","0.05","1","0.01","mean"
"diff_hist_beta20643.png","1","200","-20,20","0.05","1","0.1","median"
"diff_hist_beta20644.png","1","200","-20,20","0.05","1","0.1","mean"
"diff_hist_beta20645.png","1","200","-20,20","0.05","1","0.5","median"
"diff_hist_beta20646.png","1","200","-20,20","0.05","1","0.5","mean"
"diff_hist_beta20647.png","1","200","-20,20","0.05","1","1","median"
"diff_hist_beta20648.png","1","200","-20,20","0.05","1","1","mean"
"diff_hist_beta20649.png","1","200","-20,20","0.05","2","0.01","median"
"diff_hist_beta20650.png","1","200","-20,20","0.05","2","0.01","mean"
"diff_hist_beta20651.png","1","200","-20,20","0.05","2","0.1","median"
"diff_hist_beta20652.png","1","200","-20,20","0.05","2","0.1","mean"
